1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
2	2	2
2	2	2
2	2	2
2	2	2
2	2	2
3	3	3
3	3	6
3	3	5
3	3	3
3	3	3
4	4	4
4	4	4
4	4	4
4	4	5
4	4	6
5	5	7
5	5	8
5	5	6
5	5	5
5	5	5
6	6	6
6	6	8
6	6	8
6	6	8
6	6	12
7	7	8
7	7	7
7	7	7
7	7	12
7	7	9
8	8	14
8	8	15
8	8	11
8	8	11
8	8	9
9	9	12
9	9	11
9	9	10
9	9	13
9	9	10
10	10	11
10	10	12
10	10	12
10	10	11
10	10	15
20	20	26
20	20	36
20	20	30
20	20	26
20	20	22
30	30	37
30	30	36
30	30	33
30	30	47
30	30	41
40	40	59
40	40	52
40	40	60
40	40	51
40	40	51
50	50	80
50	49	63
50	50	69
50	50	64
50	50	58
60	60	93
60	60	79
60	59	71
60	59	81
60	60	78
70	70	94
70	70	94
70	70	87
70	70	106
70	69	102
80	80	101
80	80	127
80	80	121
80	80	107
80	80	118
90	90	115
90	90	123
90	89	126
90	90	122
90	90	125
100	100	144
100	99	128
100	99	146
100	100	140
100	100	136
200	200	252
200	200	276
200	200	291
200	198	283
200	199	275
300	301	427
300	297	423
300	299	401
300	298	421
300	299	413
400	397	537
400	400	569
400	399	550
400	399	578
400	401	533
500	499	684
500	500	674
500	495	688
500	499	714
500	497	706
600	597	814
600	594	809
600	594	835
600	599	852
600	591	841
700	701	999
700	693	973
700	697	965
700	700	949
700	700	980
800	798	1092
800	798	1084
800	796	1082
800	794	1152
800	798	1125
900	897	1255
900	907	1273
900	897	1304
900	897	1241
900	907	1253
1000	1002	1397
1000	1002	1426
1000	1003	1388
1000	1003	1371
1000	1003	1396
2000	2000	2798
2000	2017	2726
2000	1983	2781
2000	2004	2863
2000	1988	2755
3000	3010	4279
3000	3012	4191
3000	3032	4174
3000	3034	4175
3000	2998	4097
4000	4007	5639
4000	4013	5593
4000	3999	5535
4000	3981	5533
4000	4031	5506
5000	5041	6903
5000	5009	6915
5000	5008	6843
5000	4997	6964
5000	4982	6992
6000	6017	8345
6000	5969	8393
6000	6054	8376
6000	6014	8292
6000	6036	8291
7000	7015	9649
7000	6992	9714
7000	7032	9684
7000	7031	9674
7000	6980	9622
8000	8072	11178
8000	7969	11054
8000	8022	11071
8000	8028	11195
8000	8103	10912
9000	8979	12562
9000	9090	12463
9000	9003	12360
9000	8951	12491
9000	9043	12497
10000	10011	13886
10000	10009	13865
10000	9965	13728
10000	10074	13925
10000	10109	13788
20000	20272	27736
20000	20022	27771
20000	20022	27706
20000	19910	27733
20000	19900	27811
30000	29712	41470
30000	29853	41594
30000	30052	41393
30000	29736	41649
30000	29767	41526
40000	39502	55509
40000	40046	55505
40000	39715	55520
40000	40069	55558
40000	39817	55574
50000	49287	69129
50000	49450	69398
50000	50139	69563
50000	49864	69264
50000	50075	69511
60000	59604	83126
60000	59795	83219
60000	60105	83083
60000	60623	83304
60000	58046	83372
70000	71620	97120
70000	71699	96723
70000	70181	96941
70000	70253	96656
70000	68593	96935
80000	78623	110880
80000	80015	110576
80000	76680	110468
80000	79624	110932
80000	79753	111151
90000	91909	125042
90000	89383	124806
90000	89383	124714
90000	90101	124964
90000	95227	124608
100000	94896	138435
100000	99393	138657
100000	96622	138182
100000	105610	138659
100000	99393	138593
200000	199982	277106
200000	158991	276515
200000	200036	276633
200000	200035	277113
200000	201086	277132
300000	297170	415308
300000	299427	415547
300000	301520	415194
300000	299127	416092
300000	297605	415065
400000	395166	553547
400000	399724	553787
400000	397119	555522
400000	396042	553304
400000	396040	553845
