1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
2	2	3
2	2	2
2	2	2
2	2	2
2	2	2
3	3	5
3	3	3
3	3	4
3	3	3
3	3	3
4	4	4
4	4	5
4	4	5
4	4	5
4	4	4
5	5	6
5	5	7
5	5	5
5	5	8
5	5	5
6	6	7
6	6	8
6	6	9
6	6	7
6	6	6
7	7	10
7	7	8
7	7	10
7	7	12
7	7	8
8	8	9
8	8	9
8	8	9
8	8	12
8	8	10
9	9	16
9	9	9
9	9	11
9	9	11
9	9	14
10	10	12
10	10	15
10	10	13
10	10	14
10	10	11
20	20	23
20	20	26
20	20	22
20	20	24
20	20	28
30	30	46
30	30	41
30	30	42
30	30	42
30	30	35
40	40	50
40	40	52
40	40	62
40	40	50
40	40	54
50	50	68
50	50	67
50	50	77
50	50	73
50	50	74
60	60	91
60	60	89
60	60	75
60	60	84
60	60	82
