1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
2	2	2
2	2	2
2	2	2
2	2	2
2	2	2
2	2	2
2	2	2
2	2	2
2	2	2
2	2	2
3	3	4
3	3	4
3	3	4
3	3	3
3	3	3
3	3	3
3	3	3
3	3	4
3	3	5
3	3	3
4	4	5
4	4	4
4	4	4
4	4	4
4	4	7
4	4	4
4	4	6
4	4	5
4	4	7
4	4	5
5	5	7
5	5	5
5	5	5
5	5	10
5	5	10
5	5	5
5	5	5
5	5	6
5	5	7
5	5	5
6	6	10
6	6	9
6	6	6
6	6	6
6	6	7
6	6	8
6	6	9
6	6	9
6	6	7
6	6	9
7	7	10
7	7	8
7	7	8
7	7	8
7	7	12
7	7	13
7	7	9
7	7	11
7	7	9
7	7	10
8	8	8
8	8	9
8	8	12
8	8	10
8	8	10
8	8	12
8	8	9
8	8	12
8	8	14
8	8	9
9	9	12
9	9	12
9	9	12
9	9	11
9	9	13
9	9	15
9	9	11
9	9	11
9	9	13
9	9	10
10	10	16
10	10	13
10	10	12
10	10	14
10	10	15
10	10	15
10	10	13
10	10	12
10	10	12
10	10	11
20	20	28
20	20	24
20	20	28
20	20	26
20	20	32
20	20	26
20	20	28
20	20	27
20	20	26
20	20	24
30	30	41
30	30	33
30	30	50
30	30	42
30	30	42
30	30	46
30	30	42
30	30	40
30	30	37
30	30	36
40	40	58
40	40	52
40	40	57
40	40	53
40	40	58
40	40	52
40	40	53
40	40	55
40	40	53
40	40	54
50	50	67
50	50	71
50	50	65
50	50	70
50	50	66
50	50	69
50	50	68
50	50	67
50	50	59
50	50	70
60	60	79
60	60	79
60	60	84
60	60	82
60	60	86
60	60	90
60	60	80
60	60	74
60	60	81
60	60	99
70	70	92
70	70	107
70	70	88
70	70	89
70	70	96
70	70	91
70	70	85
70	70	103
70	70	94
70	70	94
80	80	103
80	80	109
80	80	113
80	80	129
80	80	97
80	80	118
80	80	106
80	80	120
80	80	109
80	80	101
90	90	121
90	90	118
90	90	137
90	90	120
90	90	131
90	90	116
90	90	129
90	90	119
90	90	117
90	90	131
100	100	143
100	100	134
100	100	143
100	100	146
100	100	133
100	100	141
100	100	149
100	100	130
100	100	125
100	100	151
200	200	283
200	200	275
200	200	276
200	200	269
200	200	255
200	200	274
200	200	278
200	200	256
200	200	293
200	200	275
300	300	409
300	299	418
300	299	400
300	300	401
300	299	390
300	299	423
300	300	401
300	300	433
300	300	432
300	300	403
400	401	569
400	400	533
400	400	563
400	399	546
400	400	553
400	400	561
400	400	537
400	400	551
400	400	560
400	399	561
500	499	689
500	497	716
500	497	723
500	499	692
500	500	712
500	500	679
500	497	698
500	500	707
500	498	691
500	498	670
600	601	822
600	600	850
600	598	832
600	600	828
600	598	837
600	600	839
600	599	868
600	599	857
600	599	869
600	600	829
700	698	978
700	701	1000
700	698	988
700	700	980
700	700	969
700	701	987
700	700	959
700	699	946
700	699	981
700	701	966
800	799	1160
800	799	1092
800	802	1127
800	802	1112
800	800	1108
800	801	1118
800	800	1117
800	799	1098
800	800	1123
800	800	1082
900	898	1245
900	898	1241
900	898	1271
900	905	1216
900	905	1257
900	898	1259
900	899	1214
900	899	1252
900	901	1234
900	903	1253
1000	1003	1426
1000	1005	1379
1000	1003	1427
1000	1003	1380
1000	1004	1380
1000	1003	1379
1000	998	1395
1000	1003	1379
1000	1002	1424
1000	1002	1362
2000	2006	2768
2000	2004	2771
2000	2011	2757
2000	2000	2729
2000	2004	2773
2000	2008	2713
2000	2012	2723
2000	2004	2763
2000	2002	2768
2000	2007	2742
3000	3012	4113
3000	3004	4120
3000	3003	4138
3000	3007	4162
3000	3012	4138
3000	3018	4180
3000	2996	4224
3000	3011	4095
3000	3000	4131
3000	3010	4138
4000	4002	5562
4000	3983	5522
4000	4012	5533
4000	3994	5457
4000	4004	5575
4000	4013	5606
4000	4016	5466
4000	3995	5574
4000	4004	5484
4000	3995	5564
5000	4994	6868
5000	5020	6937
5000	5014	6989
5000	5006	6814
5000	4976	6819
5000	4997	6846
5000	4987	6877
5000	4989	6979
5000	5009	6889
5000	5018	6922
6000	6031	8371
6000	6038	8258
6000	6012	8222
6000	6012	8349
6000	6015	8330
6000	6008	8430
6000	6032	8410
6000	6020	8227
6000	6019	8375
6000	6030	8408
7000	7016	9691
7000	7015	9683
7000	7032	9797
7000	7019	9583
7000	6997	9752
7000	7027	9709
7000	7013	9805
7000	7022	9776
7000	7048	9714
7000	7033	9642
8000	7957	11093
8000	8016	11057
8000	8028	11016
8000	8012	11192
8000	7993	10985
8000	8057	11160
8000	8041	11019
8000	8004	11030
8000	8044	11184
8000	8016	11192
9000	9009	12421
9000	8969	12483
9000	9006	12500
9000	9025	12466
9000	8961	12471
9000	9031	12485
9000	9024	12552
9000	8983	12447
9000	9045	12375
9000	9012	12550
10000	10054	13804
10000	10008	13872
10000	10049	13869
10000	9989	13900
10000	9976	13829
10000	10040	13868
10000	10043	13862
10000	10000	13874
10000	10016	13813
10000	10007	13875
20000	20013	27882
20000	20015	27912
20000	20026	27643
20000	19965	27734
20000	20025	27823
20000	19995	27824
20000	20038	27662
20000	19950	27822
20000	19969	27637
20000	19994	27702
30000	29931	41365
30000	30122	41536
30000	29899	41555
30000	29924	41461
30000	29874	41401
30000	29950	41436
30000	30025	41577
30000	30092	41613
30000	29888	41431
30000	29885	41695
40000	40052	55656
40000	40144	55467
40000	40059	55678
40000	40013	55361
40000	39872	55390
40000	39894	55308
40000	39831	55651
40000	40061	55224
40000	40026	55694
40000	39914	55280
50000	50105	69155
50000	49850	69171
50000	50017	69019
50000	50324	69396
50000	50057	69288
50000	50146	69551
50000	50088	69547
50000	50206	69442
50000	49882	69259
50000	49828	69363
60000	59846	83200
60000	59961	83211
60000	59729	83172
60000	60098	83249
60000	60444	82731
60000	60006	83444
60000	60434	83014
60000	60319	83107
60000	60248	83306
60000	60176	83063
70000	70372	97168
70000	70185	97379
70000	69888	97124
