1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
2	2	2
2	2	2
2	2	2
2	2	2
2	2	2
3	3	3
3	3	3
3	3	3
3	3	4
3	3	3
4	4	6
4	4	6
4	4	6
4	4	6
4	4	4
5	5	7
5	5	6
5	5	6
5	5	5
5	5	7
6	6	9
6	6	9
6	6	7
6	6	7
6	6	7
7	7	8
7	7	11
7	7	8
7	7	7
7	7	9
8	8	8
8	8	9
8	8	10
8	8	9
8	8	11
9	9	12
9	9	10
9	9	10
9	9	10
9	9	12
10	10	15
10	10	10
10	10	14
10	10	11
10	10	10
20	20	29
20	20	23
20	20	30
20	20	29
20	20	25
30	30	42
30	30	46
30	30	42
30	30	45
30	30	43
40	40	50
40	40	50
40	40	54
40	40	48
40	40	50
50	50	63
50	49	66
50	50	67
50	50	69
50	50	76
60	60	78
60	59	71
60	60	70
60	60	88
60	60	85
70	70	85
70	70	95
70	70	98
70	70	105
70	70	93
80	79	115
80	80	105
80	80	101
80	80	113
80	80	108
90	90	126
90	90	120
90	90	121
90	90	124
90	90	132
100	100	131
100	99	142
100	100	133
100	100	133
100	99	143
200	201	271
200	200	292
200	199	261
200	198	278
200	198	263
300	300	428
300	298	403
300	300	391
300	297	412
300	300	416
400	401	574
400	399	550
400	400	559
400	399	540
400	400	569
500	499	723
500	503	713
500	501	675
500	495	664
500	496	712
600	594	848
600	593	830
600	597	822
600	597	845
600	593	851
700	702	947
700	695	995
700	700	973
700	701	974
700	702	951
800	803	1118
800	799	1119
800	801	1088
800	805	1088
800	803	1159
900	905	1236
900	906	1293
900	905	1300
900	903	1252
900	901	1273
1000	1007	1310
1000	996	1356
1000	1003	1409
1000	997	1357
1000	1005	1366
2000	2008	2735
2000	2008	2778
2000	2007	2765
2000	1991	2780
2000	2007	2774
3000	3029	4198
3000	3035	4234
3000	3016	4148
3000	3042	4225
3000	3018	4139
4000	3969	5546
4000	4006	5514
4000	3997	5609
4000	4012	5564
4000	4021	5566
5000	5001	6930
5000	5009	6854
5000	5044	6981
5000	4976	6919
5000	5009	6901
6000	6053	8258
6000	6012	8318
6000	6010	8359
6000	6049	8364
6000	6024	8389
7000	7037	9670
7000	7014	9644
7000	6995	9653
7000	7026	9781
7000	7028	9674
8000	8018	11128
8000	7982	11038
8000	7984	11209
8000	7953	11099
8000	8049	11022
9000	8931	12436
9000	8983	12395
9000	9022	12603
9000	9017	12589
9000	8970	12496
10000	10125	13872
10000	9991	13922
10000	10011	13890
10000	10079	13898
10000	9989	13883
20000	19992	27796
20000	19941	27658
20000	20107	27483
20000	20042	27779
20000	20100	27582
30000	29934	41683
30000	29952	41770
30000	29650	41506
30000	29748	41667
30000	30015	41678
40000	40196	55568
40000	39625	55353
40000	39794	55456
40000	40162	55249
40000	39954	55457
50000	50354	69555
50000	49927	69305
50000	49676	69511
50000	50203	69289
50000	49246	69415
60000	59117	83173
60000	58680	83083
60000	60066	83493
60000	60542	83134
60000	60623	83412
70000	71620	97278
70000	70108	96922
70000	70998	97328
70000	68858	96842
70000	69611	97077
80000	77228	111218
80000	78745	110765
80000	79368	111164
80000	78144	110997
80000	78502	111272
90000	89858	124600
90000	88473	124902
90000	89383	124716
90000	88253	124678
90000	91638	124381
100000	98967	138520
100000	100740	138568
100000	97367	138368
100000	98967	138772
100000	97753	138978
200000	198204	277475
200000	199833	277409
200000	199288	277097
200000	199814	278382
200000	199396	276643
300000	298873	416158
300000	297366	416224
300000	297871	416198
300000	300071	416007
300000	298824	415569
400000	397980	554171
400000	398678	553770
400000	396203	554114
400000	395481	554813
400000	396664	554405
