1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
2	2	2
2	2	2
2	2	2
2	2	2
2	2	2
3	3	3
3	3	3
3	3	3
3	3	4
3	3	3
4	4	6
4	4	4
4	4	4
4	4	4
4	4	4
5	5	6
5	5	6
5	5	5
5	5	6
5	5	7
6	6	13
6	6	9
6	6	7
6	6	6
6	6	11
7	7	8
7	7	14
7	7	9
7	7	7
7	7	11
8	8	9
8	8	12
8	8	10
8	8	9
8	8	8
9	9	12
9	9	12
9	9	14
9	9	12
9	9	12
10	10	14
10	10	13
10	10	13
10	10	14
10	10	13
20	20	31
20	20	30
20	20	24
20	20	29
20	20	23
30	30	40
30	30	42
30	30	44
30	30	38
30	30	34
40	40	62
40	40	61
40	40	50
40	40	67
40	40	51
50	50	68
50	50	73
50	50	73
50	50	64
50	50	68
60	60	73
60	60	79
60	60	77
60	60	81
60	60	82
70	70	92
70	70	92
70	70	94
70	70	105
70	70	87
80	80	107
80	80	106
80	80	102
80	80	108
80	80	108
90	90	129
90	90	122
90	90	127
90	90	115
90	90	120
100	100	153
100	100	133
100	100	142
100	100	122
100	100	138
200	200	264
200	200	264
200	200	267
200	200	285
200	200	277
300	300	406
300	300	429
300	299	411
300	300	426
300	299	409
400	400	572
400	400	545
400	400	533
400	400	516
400	400	544
500	499	688
500	500	671
500	500	664
500	500	688
500	500	696
600	599	826
600	596	834
600	601	840
600	600	842
600	598	802
700	699	968
700	700	973
700	699	1002
700	700	921
700	698	934
800	798	1119
800	799	1121
800	799	1109
800	800	1139
800	799	1132
900	901	1232
900	901	1276
900	902	1234
900	902	1231
900	903	1270
1000	1000	1413
1000	1001	1422
1000	1001	1442
1000	999	1394
1000	1000	1368
2000	2004	2786
2000	2006	2787
2000	2001	2812
2000	1994	2818
2000	2004	2765
3000	3012	4066
3000	3011	4165
3000	3003	4061
3000	3017	4163
3000	3007	4180
4000	4025	5556
4000	4012	5524
4000	3979	5537
4000	4016	5557
4000	3998	5461
5000	4991	6888
5000	5036	6946
5000	4991	6951
5000	5022	6856
5000	4987	6872
6000	6018	8311
6000	6036	8265
6000	6010	8315
6000	6011	8246
6000	6026	8367
7000	6982	9760
7000	6997	9754
7000	7012	9793
7000	7023	9737
7000	7002	9695
8000	8041	11013
8000	8028	10992
8000	8009	11157
8000	8035	11143
8000	7978	11049
9000	8992	12494
9000	9021	12555
9000	8985	12432
9000	8999	12507
9000	9013	12514
10000	10011	13755
10000	10040	13920
10000	9998	13822
10000	9977	13751
10000	10083	13866
20000	20056	27839
20000	20055	27645
20000	19987	27983
20000	20003	27563
20000	19939	27762
30000	30016	41760
30000	30063	41462
30000	29934	41708
30000	30056	41432
30000	29886	41587
40000	40166	55334
40000	40093	55194
40000	40174	55496
40000	40050	55375
40000	40102	55360
50000	49995	69184
50000	49997	69484
50000	49907	69143
50000	50012	69143
50000	50161	69536
60000	59803	83080
60000	59808	83243
60000	60066	83112
60000	59863	82986
60000	60023	82988
70000	70396	97318
70000	69877	96772
70000	70078	97002
70000	70326	96870
70000	70177	96489
80000	80110	111227
80000	79903	110946
80000	79974	110445
80000	79971	110728
80000	80052	110637
90000	89981	125059
90000	90084	124947
90000	89549	124949
90000	89907	125023
90000	90576	124815
100000	100366	138654
100000	99859	138608
100000	100043	138335
100000	100283	138632
100000	100348	139021
200000	201503	277424
200000	201959	277756
200000	200387	277066
200000	199625	277127
200000	199878	276726
300000	297767	415911
300000	298144	416171
300000	301441	416243
300000	301044	416322
300000	297205	415851
400000	402962	554667
400000	407818	555459
400000	397572	554599
400000	407818	554623
400000	395035	555153
500000	506138	694138
500000	497670	693623
500000	533850	692602
500000	490172	692900
500000	490172	693056
600000	575915	831946
600000	599290	831859
600000	609392	831822
600000	575915	831385
600000	654818	831004
