1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
1	1	1
2	2	2
2	2	2
2	2	2
2	2	2
2	2	2
2	2	2
2	2	2
2	2	2
2	2	2
2	2	2
2	2	2
2	2	4
2	2	4
2	2	2
2	2	2
2	2	3
2	2	2
2	2	2
2	2	2
2	2	2
2	2	2
2	2	2
2	2	2
2	2	2
2	2	2
2	2	2
2	2	2
2	2	2
2	2	3
2	2	2
2	2	3
2	2	2
2	2	2
2	2	2
2	2	2
2	2	2
2	2	3
2	2	2
2	2	2
2	2	3
2	2	2
2	2	2
2	2	2
2	2	3
2	2	2
2	2	2
2	2	2
2	2	2
2	2	2
2	2	2
3	3	3
3	3	4
3	3	3
3	3	3
3	3	3
3	3	3
3	3	3
3	3	3
3	3	4
3	3	5
3	3	3
3	3	3
3	3	4
3	3	3
3	3	3
3	3	3
3	3	3
3	3	3
3	3	3
3	3	3
3	3	4
3	3	3
3	3	3
3	3	3
3	3	6
3	3	4
3	3	4
3	3	3
3	3	5
3	3	4
3	3	4
3	3	4
3	3	3
3	3	3
3	3	3
3	3	4
3	3	3
3	3	6
3	3	3
3	3	3
3	3	3
3	3	3
3	3	5
3	3	3
3	3	3
3	3	3
3	3	3
3	3	3
3	3	3
3	3	3
4	4	4
4	4	4
4	4	5
4	4	4
4	4	5
4	4	5
4	4	4
4	4	5
4	4	5
4	4	4
4	4	5
4	4	8
4	4	4
4	4	4
4	4	4
4	4	4
4	4	5
4	4	5
4	4	5
4	4	6
4	4	7
4	4	4
4	4	4
4	4	5
4	4	6
4	4	4
4	4	4
4	4	4
4	4	6
4	4	5
4	4	4
4	4	8
4	4	4
4	4	5
4	4	4
4	4	5
4	4	4
4	4	4
4	4	5
4	4	5
4	4	4
4	4	5
4	4	4
4	4	5
4	4	4
4	4	5
4	4	4
4	4	5
4	4	4
4	4	6
5	5	5
5	5	5
5	5	7
5	5	6
5	5	6
5	5	5
5	5	7
5	5	8
5	5	6
5	5	7
5	5	8
5	5	6
5	5	9
5	5	7
5	5	6
5	5	9
5	5	7
5	5	5
5	5	6
5	5	8
5	5	6
5	5	6
5	5	5
5	5	8
5	5	5
5	5	5
5	5	5
5	5	7
5	5	6
5	5	7
5	5	5
5	5	6
5	5	6
5	5	7
5	5	7
5	5	6
5	5	6
5	5	5
5	5	7
5	5	5
5	5	10
5	5	8
5	5	5
5	5	5
5	5	9
5	5	6
5	5	5
5	5	6
5	5	7
5	5	5
6	6	6
6	6	9
6	6	9
6	6	6
6	6	10
6	6	8
6	6	9
6	6	11
6	6	6
6	6	6
6	6	6
6	6	7
6	6	6
6	6	8
6	6	7
6	6	7
6	6	8
6	6	8
6	6	9
6	6	6
6	6	6
6	6	8
6	6	7
6	6	7
6	6	7
6	6	6
6	6	9
6	6	8
6	6	7
6	6	8
6	6	6
6	6	6
6	6	7
6	6	8
6	6	10
6	6	6
6	6	7
6	6	8
6	6	7
6	6	6
6	6	9
6	6	8
6	6	7
6	6	6
6	6	8
6	6	6
6	6	8
6	6	7
6	6	6
6	6	7
7	7	7
7	7	9
7	7	8
7	7	8
7	7	10
7	7	9
7	7	7
7	7	7
7	7	11
7	7	10
7	7	11
7	7	8
7	7	8
7	7	8
7	7	9
7	7	12
7	7	7
7	7	9
7	7	8
7	7	8
7	7	9
7	7	8
7	7	7
7	7	8
7	7	9
7	7	12
7	7	9
7	7	9
7	7	12
7	7	10
7	7	7
7	7	10
7	7	9
7	7	11
7	7	10
7	7	10
7	7	10
7	7	8
7	7	8
7	7	7
7	7	8
7	7	7
7	7	13
7	7	10
7	7	10
7	7	10
7	7	7
7	7	11
7	7	9
7	7	8
8	8	9
8	8	12
8	8	10
8	8	10
8	8	11
8	8	8
8	8	11
8	8	12
8	8	9
8	8	10
8	8	13
8	8	18
8	8	8
8	8	9
8	8	11
8	8	10
8	8	11
8	8	10
8	8	12
8	8	8
8	8	10
8	8	12
8	8	13
8	8	12
8	8	11
8	8	9
8	8	14
8	8	8
8	8	11
8	8	11
8	8	11
8	8	8
8	8	12
8	8	10
8	8	8
8	8	10
8	8	13
8	8	10
8	8	12
8	8	9
8	8	14
8	8	10
8	8	12
8	8	10
8	8	9
8	8	9
8	8	9
8	8	8
8	8	11
8	8	10
9	9	11
9	9	10
9	9	9
9	9	9
9	9	11
9	9	15
9	9	12
9	9	12
9	9	12
9	9	14
9	9	15
9	9	13
9	9	11
9	9	9
9	9	13
9	9	11
9	9	13
9	9	9
9	9	9
9	9	10
9	9	10
9	9	11
9	9	14
9	9	12
9	9	12
9	9	10
9	9	11
9	9	14
9	9	10
9	9	11
9	9	14
9	9	11
9	9	10
9	9	12
9	9	9
9	9	11
9	9	13
9	9	11
9	9	16
9	9	10
9	9	11
9	9	15
9	9	11
9	9	18
9	9	12
9	9	11
9	9	14
9	9	14
9	9	12
9	9	12
10	10	16
10	10	10
10	10	14
10	10	18
10	10	15
10	10	14
10	10	13
10	10	15
10	10	13
10	10	11
10	10	10
10	10	11
10	10	11
10	10	16
10	10	13
10	10	15
10	10	12
10	10	19
10	10	11
10	10	16
10	10	10
10	10	12
10	10	11
10	10	12
10	10	14
10	10	11
10	10	13
10	10	10
10	10	12
10	10	16
10	10	12
10	10	12
10	10	12
10	10	12
10	10	14
10	10	14
10	10	17
10	10	12
10	10	11
10	10	14
10	10	13
10	10	11
10	10	13
10	10	14
10	10	12
10	10	15
10	10	15
10	10	13
10	10	12
10	10	14
20	20	25
20	20	26
20	20	27
