2500000	2499164	5014631
2500000	2551376	5054593
2500000	2472332	4936365
2500000	2520733	5007228
2500000	2519948	5004554
2500000	2532184	5042326
2500000	2515286	5037915
2500000	2531932	5029475
2500000	2520504	5041574
2500000	2516863	5006230
3000000	3036605	6053533
3000000	3020485	5975993
3000000	3001262	6013985
3000000	3015150	6004054
3000000	3063874	6057807
3000000	3053602	6065728
3000000	2982689	5994271
3000000	3002864	6062130
3000000	2980129	6028512
3000000	2999207	6020686
3500000	3492808	6952108
3500000	3499655	6967290
3500000	3430891	6948236
3500000	3445405	6899319
3500000	3495702	6908543
3500000	3464144	6975990
3500000	3426615	6990358
3500000	3580340	7074245
3500000	3429221	6998875
3500000	3567507	6994667
