1	1	2
1	1	1
1	1	2
1	1	2
1	1	1
1	1	3
1	1	3
1	1	2
1	1	1
1	1	1
1	1	1
2	2	2
1	1	1
1	1	1
1	1	1
1	1	3
1	1	3
1	1	1
1	1	3
1	1	3
1	1	3
1	1	1
1	1	2
1	1	3
1	1	2
1	1	3
1	1	1
1	1	3
2	2	2
1	1	3
2	2	2
1	1	1
2	2	2
1	1	1
1	1	3
2	2	2
1	1	1
1	1	3
1	1	1
1	1	1
1	1	3
1	1	1
1	1	3
1	1	3
1	1	3
1	1	2
1	1	1
1	1	2
1	1	1
1	1	1
2	2	3
3	3	5
2	2	3
2	2	4
2	2	5
2	2	2
2	2	4
2	2	5
3	3	5
2	2	4
2	2	4
3	3	3
2	2	4
2	2	4
2	2	3
2	2	2
2	2	3
2	2	5
2	2	4
2	2	4
2	2	4
2	2	4
2	2	3
2	2	4
2	2	5
3	3	4
2	2	5
2	2	5
2	2	5
2	2	4
2	2	3
2	2	5
3	3	5
2	2	5
2	2	5
2	2	4
2	2	4
2	2	4
2	2	5
2	2	4
2	2	5
2	2	4
3	3	5
2	2	4
2	2	4
3	3	3
2	2	5
2	2	4
2	2	4
2	2	3
3	3	7
3	3	4
3	3	4
3	3	6
4	4	6
3	3	7
3	3	5
4	4	7
3	3	5
3	3	6
3	3	5
3	3	6
3	3	5
3	3	6
3	3	5
3	3	5
3	3	7
3	3	7
3	3	6
3	3	7
3	3	6
3	3	6
4	4	7
3	3	5
3	3	4
3	3	6
4	4	7
3	3	7
3	3	6
3	3	7
4	4	5
3	3	6
4	4	6
3	3	7
3	3	5
3	3	7
3	3	7
3	3	4
3	3	7
3	3	5
3	3	3
3	3	7
3	3	6
4	4	7
3	3	6
3	3	6
3	3	7
3	3	7
3	3	7
3	3	6
5	5	9
4	4	8
4	4	9
4	4	8
4	4	7
5	5	8
4	4	8
5	5	7
4	4	8
5	5	7
4	4	8
4	4	8
4	4	7
4	4	7
5	5	8
4	4	8
4	4	7
5	5	8
4	4	6
4	4	8
5	5	9
4	4	8
4	4	9
4	4	9
4	4	9
4	4	9
4	4	8
4	4	8
4	4	6
5	5	9
4	4	7
4	4	8
4	4	7
4	4	8
4	4	9
4	4	8
4	4	8
4	4	7
4	4	8
4	4	8
4	4	8
4	4	9
4	4	6
4	4	7
4	4	8
4	4	7
4	4	9
4	4	8
4	4	8
5	5	7
5	5	8
5	5	11
6	6	9
5	5	7
5	5	10
5	5	10
5	5	8
5	5	9
5	5	9
5	5	9
5	5	9
5	5	7
5	5	10
5	5	10
5	5	8
5	5	10
5	5	9
5	5	9
5	5	10
5	5	11
5	5	10
6	6	10
5	5	10
6	6	10
5	5	8
5	5	11
5	5	9
5	5	8
5	5	7
5	5	9
5	5	10
5	5	10
5	5	7
5	5	10
5	5	6
5	5	9
5	5	10
5	5	9
5	5	9
5	5	11
5	5	11
5	5	10
5	5	8
5	5	9
5	5	9
5	5	6
5	5	9
6	6	10
5	5	9
5	5	8
6	6	9
6	6	12
6	6	11
6	6	12
7	7	12
6	6	10
6	6	12
6	6	11
6	6	11
6	6	10
6	6	12
7	7	10
6	6	10
6	6	12
6	6	13
6	6	12
6	6	9
6	6	12
6	6	11
6	6	10
6	6	12
6	6	12
6	6	11
6	6	13
6	6	9
6	6	11
6	6	11
7	7	13
6	6	12
6	6	12
6	6	13
7	7	11
6	6	10
6	6	10
6	6	12
6	6	10
6	6	13
6	6	12
6	6	11
6	6	12
6	6	11
6	6	13
6	6	10
6	6	11
6	6	12
6	6	13
6	6	11
6	6	12
6	6	12
6	6	11
7	7	12
7	7	15
7	7	14
7	7	13
7	7	15
7	7	14
7	7	14
7	7	14
7	7	14
7	7	13
8	8	14
7	7	13
7	7	12
7	7	15
7	7	14
7	7	12
7	7	14
7	7	14
7	7	14
8	8	13
7	7	14
8	8	13
7	7	13
8	8	14
7	7	11
7	7	14
7	7	13
7	7	14
7	7	10
7	7	15
7	7	13
7	7	12
7	7	14
7	7	14
7	7	13
7	7	14
7	7	15
8	8	14
7	7	14
7	7	13
7	7	13
7	7	13
7	7	13
7	7	13
7	7	15
7	7	13
7	7	15
7	7	14
7	7	13
8	8	15
8	8	12
8	8	16
8	8	16
8	8	15
8	8	17
8	8	15
8	8	14
9	9	17
8	8	16
8	8	15
8	8	16
8	8	16
8	8	14
8	8	15
8	8	13
8	8	15
8	8	13
8	8	15
8	8	14
8	8	16
8	8	14
8	8	17
9	9	13
9	9	14
8	8	11
9	9	15
8	8	14
8	8	15
8	8	17
8	8	15
8	8	16
9	9	16
8	8	16
8	8	15
8	8	13
8	8	14
8	8	17
8	8	15
9	9	16
8	8	17
8	8	15
8	8	13
8	8	15
8	8	16
8	8	16
8	8	15
8	8	16
8	8	16
9	9	15
8	8	15
10	10	18
9	9	18
9	9	18
9	9	18
10	10	17
9	9	17
9	9	18
9	9	15
9	9	15
10	10	18
9	9	17
9	9	19
9	9	19
9	9	17
9	9	13
9	9	16
9	9	15
10	10	18
